# file...... current_1_kV.csv
# date...... Mon Jun 25 10:17:50 2018
# user...... liub725
# host...... (null)
# group..... class=triplex_meter
# property.. measured_current_1
# limit..... 1000
# interval.. 30
# timestamp,R5-12-47-1_tm_1,R5-12-47-1_tm_2,R5-12-47-1_tm_3,R5-12-47-1_tm_4,R5-12-47-1_tm_5,R5-12-47-1_tm_6,R5-12-47-1_tm_7,R5-12-47-1_tm_8,R5-12-47-1_tm_9,R5-12-47-1_tm_10,R5-12-47-1_tm_11,R5-12-47-1_tm_12,R5-12-47-1_tm_13,R5-12-47-1_tm_14,R5-12-47-1_tm_15,R5-12-47-1_tm_16,R5-12-47-1_tm_17,R5-12-47-1_tm_18,R5-12-47-1_tm_19,R5-12-47-1_tm_20,R5-12-47-1_tm_21,R5-12-47-1_tm_22,R5-12-47-1_tm_23,R5-12-47-1_tm_24,R5-12-47-1_tm_25,R5-12-47-1_tm_26,R5-12-47-1_tm_27,R5-12-47-1_tm_28,R5-12-47-1_tm_29,R5-12-47-1_tm_30,R5-12-47-1_tm_31,R5-12-47-1_tm_32,R5-12-47-1_tm_33,R5-12-47-1_tm_34,R5-12-47-1_tm_35,R5-12-47-1_tm_36,R5-12-47-1_tm_37,R5-12-47-1_tm_38,R5-12-47-1_tm_39,R5-12-47-1_tm_40,R5-12-47-1_tm_41,R5-12-47-1_tm_42,R5-12-47-1_tm_43,R5-12-47-1_tm_44,R5-12-47-1_tm_45,R5-12-47-1_tm_46,R5-12-47-1_tm_47,R5-12-47-1_tm_48,R5-12-47-1_tm_49,R5-12-47-1_tm_50,R5-12-47-1_tm_51,R5-12-47-1_tm_52,R5-12-47-1_tm_53,R5-12-47-1_tm_54,R5-12-47-1_tm_55,R5-12-47-1_tm_56,R5-12-47-1_tm_57,R5-12-47-1_tm_58,R5-12-47-1_tm_59,R5-12-47-1_tm_60,R5-12-47-1_tm_61,R5-12-47-1_tm_62,R5-12-47-1_tm_63,R5-12-47-1_tm_64,R5-12-47-1_tm_65,R5-12-47-1_tm_66,R5-12-47-1_tm_67,R5-12-47-1_tm_68,R5-12-47-1_tm_69,R5-12-47-1_tm_70,R5-12-47-1_tm_71,R5-12-47-1_tm_72,R5-12-47-1_tm_73,R5-12-47-1_tm_74,R5-12-47-1_tm_75,R5-12-47-1_tm_76,R5-12-47-1_tm_77,R5-12-47-1_tm_78,R5-12-47-1_tm_79,R5-12-47-1_tm_80,R5-12-47-1_tm_81,R5-12-47-1_tm_82,R5-12-47-1_tm_83,R5-12-47-1_tm_84,R5-12-47-1_tm_85,R5-12-47-1_tm_86,R5-12-47-1_tm_87,R5-12-47-1_tm_88,R5-12-47-1_tm_89,R5-12-47-1_tm_90,R5-12-47-1_tm_91,R5-12-47-1_tm_92,R5-12-47-1_tm_93,R5-12-47-1_tm_94,R5-12-47-1_tm_95,R5-12-47-1_tm_96,R5-12-47-1_tm_97,R5-12-47-1_tm_98,R5-12-47-1_tm_99,R5-12-47-1_tm_100,R5-12-47-1_tm_101,R5-12-47-1_tm_102,R5-12-47-1_tm_103,R5-12-47-1_tm_104,R5-12-47-1_tm_105,R5-12-47-1_tm_106,R5-12-47-1_tm_107,R5-12-47-1_tm_108,R5-12-47-1_tm_109,R5-12-47-1_tm_110,R5-12-47-1_tm_111,R5-12-47-1_tm_112,R5-12-47-1_tm_113,R5-12-47-1_tm_114,R5-12-47-1_tm_115,R5-12-47-1_tm_116,R5-12-47-1_tm_117,R5-12-47-1_tm_118,R5-12-47-1_tm_119,R5-12-47-1_tm_120,R5-12-47-1_tm_121,R5-12-47-1_tm_122,R5-12-47-1_tm_123,R5-12-47-1_tm_124,R5-12-47-1_tm_125,R5-12-47-1_tm_126,R5-12-47-1_tm_127,R5-12-47-1_tm_128,R5-12-47-1_tm_129,R5-12-47-1_tm_130,R5-12-47-1_tm_131,R5-12-47-1_tm_132,R5-12-47-1_tm_133,R5-12-47-1_tm_134,R5-12-47-1_tm_135,R5-12-47-1_tm_136,R5-12-47-1_tm_137,R5-12-47-1_tm_138,R5-12-47-1_tm_139,R5-12-47-1_tm_140,R5-12-47-1_tm_141,R5-12-47-1_tm_142,R5-12-47-1_tm_143,R5-12-47-1_tm_144,R5-12-47-1_tm_145,R5-12-47-1_tm_146,R5-12-47-1_tm_147,R5-12-47-1_tm_148,R5-12-47-1_tm_149,R5-12-47-1_tm_150,R5-12-47-1_tm_151,R5-12-47-1_tm_152,R5-12-47-1_tm_153,R5-12-47-1_tm_154,R5-12-47-1_tm_155,R5-12-47-1_tm_156,R5-12-47-1_tm_157,R5-12-47-1_tm_158,R5-12-47-1_tm_159,R5-12-47-1_tm_160,R5-12-47-1_tm_161,R5-12-47-1_tm_162,R5-12-47-1_tm_163,R5-12-47-1_tm_164,R5-12-47-1_tm_165,R5-12-47-1_tm_166,R5-12-47-1_tm_167,R5-12-47-1_tm_168,R5-12-47-1_tm_169,R5-12-47-1_tm_170,R5-12-47-1_tm_171,R5-12-47-1_tm_172,R5-12-47-1_tm_173,R5-12-47-1_tm_174,R5-12-47-1_tm_175,R5-12-47-1_tm_176,R5-12-47-1_tm_177,R5-12-47-1_tm_178,R5-12-47-1_tm_179,R5-12-47-1_tm_180,R5-12-47-1_tm_181,R5-12-47-1_tm_182,R5-12-47-1_tm_183,R5-12-47-1_tm_184,R5-12-47-1_tm_185
2000-01-01 00:05:00 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026826,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:05:30 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:06:00 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:06:30 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:07:00 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:07:30 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:08:00 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026826,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:08:30 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:09:00 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:09:30 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
2000-01-01 00:10:00 EST,237.480593,37.801531,257.206084,295.148726,10.800862,328.382082,10.605023,10.570600,180.729152,249.473828,10.590297,10.562775,284.593881,107.648252,248.792632,10.569716,10.551005,182.267852,10.822914,318.779842,10.928953,101.814917,10.807977,10.624491,248.610107,10.771689,10.619718,66.934375,261.352768,242.484376,10.627378,10.928714,10.830934,42.484273,10.936099,340.458907,50.502509,10.668551,11.030074,257.988283,119.421039,209.283210,173.650863,10.622946,10.909466,380.317294,46.860122,289.971287,296.268080,252.751567,39.008457,10.972704,131.277059,334.026825,189.818369,56.589144,10.652179,10.592879,71.290916,10.638868,10.587531,280.402062,132.674057,107.181186,227.867407,224.500211,198.466217,130.878839,127.057769,8.035666,124.517867,81.561172,247.793737,2.778319,404.870795,258.765635,344.650139,8.203378,10.623024,92.094918,103.371409,272.617059,210.118180,186.054441,313.088397,227.941730,34.809819,10.620371,172.269091,470.290173,114.727444,10.682988,84.818016,10.744483,10.907148,18.316631,31.765169,10.611720,10.574040,292.122861,334.062042,218.052521,152.698374,269.483760,359.543795,220.025518,186.607158,10.627536,10.929344,5.323904,10.681031,1.324312,62.893498,61.351283,63.430288,189.388550,219.309991,127.741463,201.046073,159.564620,320.079752,152.285592,127.536035,159.009991,341.839874,249.556380,185.435054,160.432780,10.744809,103.900852,10.744498,111.181562,153.470564,77.319685,208.690874,172.345111,517.015889,161.225791,122.488973,10.619606,298.797928,10.618101,232.548405,196.532915,11.194860,196.938833,226.443808,10.794991,245.725964,287.461960,74.919516,217.089417,160.874828,86.903513,492.430015,1.602135,107.301018,215.682925,132.069376,468.038940,335.738392,274.919803,278.621148,228.678836,208.552955,189.541197,124.605572,126.160623,178.564930,77.512722,183.264359,219.520319,200.829782,209.238622,204.337605,183.928833,181.651275,120.797367,374.560132,384.074399,200.925062,184.863502,10.833164,211.555175,10.937907
